"SupplierID","Supplier","AddressType","AddressLine1","AddressLine2","City","StateCode","PostalCode","CountryCode","PhoneNumber","ActiveFlag","CreatedDate","CreatedBy"
-1008800629,Electronic Bike Co.,Main Office,"8157 Tweed Lane",,Anacortes,WA ,"98221",USA,"218-555-0100",1,2020-11-12,chris0
-1008825370,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-11-25,chris0
"1008835599","Custom Frames, Inc.",Main Office,"419 River Ash Court",#9,Lakewood,MO ,"63301",US,"194-555-0100",1,2020-03-08,chris0
"1008845057",WestAmerica Bicycle Co.,Main Office,"8040 Erie Dr","6 Monteira",Houston,TX ,"77003",US,"360-555-0100",1,2021-09-13,chris0
"1008849193",Norstan Bike Hut,Main Office,"68 Filling Ave.",,Beaverton,OR ,"97005",US,"944-555-0100",1,2020-10-28,chris0
"1008867408",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-02-19,chris0
"1008989106",Advanced Bicycles,Main Office,"7995 Edwards Ave.",,Lynnwood,WA ,"98036",US,"239-555-0100",1,2019-03-07,chris0
"1009100600",West Junction Cycles,Main Office,"7786 Olive St",,Olympia,WA ,"98501",US,"173-555-0100",1,2019-10-29,chris0
-100911641,Burnett Road Warriors,Main Office,"5807 Churchill Dr.",,Corvallis,OR ,"97330",US,"208-555-0100",1,2021-07-06,chris0
"100911954",Bloomington Multisport,Main Office,"218 Fall Creek Road",,West Covina,CA ,"91791",US,"172-555-0100",1,2020-06-15,chris0
-1009146140,Bloomington Multisport,Main Office,"218 Fall Creek Road",,West Covina,CA ,"91791",US,"172-555-0100",1,2020-04-13,chris0
"1009167473",Sports House,Main Office,"2014 Delta Road",,Burien,WA ,"98168",US,"55-2555-0100",1,2021-08-16,chris0
-100919948,Indiana Bicycle Center,Main Office,"9620 Laurel Drive",,Novato,WY ,"82070",US,"153-555-0100",1,2020-11-18,chris0
"1009232843",Mitchell Sports,Main Office,"7562 Daylight Place",,Everett,WA ,"98201",US,"352-555-0100",1,2018-04-04,chris0
"1009248864",Beaumont Bikes,Main Office,"2472 Alexander Place",,West Covina,ID ,"83301",US,"306-555-0100",1,2018-09-11,chris0
"1009252677",Burnett Road Warriors,Main Office,"5807 Churchill Dr.",,Corvallis,OR ,"97330",US,"208-555-0100",1,2020-05-03,chris0
-1009253719,Electronic Bike Co.,Main Office,"8157 Tweed Lane",,Anacortes,WA ,"98221",US,"218-555-0100",1,2022-01-10,chris0
-1009265719,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-11-19,chris0
"1009271840",Norstan Bike Hut,Main Office,"68 Filling Ave.",,Beaverton,OR ,"97005",US,"944-555-0100",1,2020-07-14,chris0
-1009291665,"Premier Sport, Inc.",Main Office,"7682 Fern Leaf Lane",,Boston,MA ,"02113",US,"537-555-0100",1,2021-06-15,chris0
"1009292958","Compete Enterprises, Inc",Main Office,"50 Via Del Sol",,Lynnwood,WA ,"98036",US,"321-555-0100",1,2021-02-28,chris0
"1009408527",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-11-29,chris0
-1009457825,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-05-15,chris0
-1009463027,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-03-22,chris0
-1009468780,Wide World Importers,Main Office,"50 Edward Ave",,Concord,CA ,"94519",US,"207-555-0100",1,2018-06-08,chris0
-1009503435,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-04-11,chris0
-1009521388,"Midwest Sport, Inc.",Main Office,"594 Tossing Way",,Detroit,MI ,"48226",US,"125-555-0100",1,2018-12-01,chris0
-1009526198,Inline Accessories,Main Office,"5 Madrid",,Concord,CA ,"94519",US,"120-555-0100",1,2022-04-08,chris0
-1009527889,Federal Sport,Main Office,"2909 Toyon Dr.",,Burlingame,CA ,"94010",US,"803-555-0100",1,2020-05-23,chris0
-1009644804,Continental Pro Cycles,Main Office,"2 Lion Circle",,Long Beach,CA ,"90802",US,"718-555-0100",1,2020-09-20,chris0
-1009676720,International Bicycles,Main Office,"20 Rambling Rose Ave.",# 103,West Covina,CA ,"91791",US,"176-555-0100",1,2022-02-15,chris0
"1009709683",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-12-12,chris0
"1009716314",Greenwood Athletic Company,Main Office,"6441 Co Road",,Lemon Grove,AZ ,"85252",US,"959-555-0100",1,2017-09-28,chris0
"1009782109",Sport Fan Co.,Main Office,"80 Edward Ave",,Burien,WA ,"98168",US,"665-555-0100",1,2018-11-23,chris0
-1009810347,International Bicycles,Main Office,"20 Rambling Rose Ave.",# 103,West Covina,CA ,"91791",US,"176-555-0100",1,2022-06-24,chris0
"1009818362",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-06-28,chris0
-1009845789,Victory Bikes,Main Office,"3459 Tri-state Ave",,Issaquah,WA ,"98027",US,"193-555-0100",1,2022-06-20,chris0
"1009861842",Touring Equipment Center,Main Office,"3681 South St.",,St. Louis,MO ,"63103",US,"124-555-0100",1,2018-08-03,chris0
"1009864383",Chicago City Saddles,Main Office,"3 Gehringer Drive",,Daly City,CA ,"94015",US,"329-555-0100",1,2019-06-24,chris0
"1009867138",Chicago City Saddles,Main Office,"3 Gehringer Drive",,Daly City,CA ,"94015",US,"329-555-0100",1,2020-06-04,chris0
-1009965982,Jeff's Sporting Goods,Main Office,"31 Bridgeview St",,Glendale,CA ,"91203",US,"288-555-0100",1,2017-04-15,chris0
"1010023443",International,Main Office,"683 Larch Ct.",,Salt Lake City,UT ,"84101",US,"432-555-0100",1,2021-03-13,chris0
-1010048539,Ready Rentals,Main Office,"35 Buckthorn Court",# 1,Kirkland,WA ,"98033",US,"198-555-0100",1,2018-12-28,chris0
-1010097144,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-01-10,chris0
"1010137499","Compete, Inc.",Main Office,"9491 Toyon Dr",,Dallas,TX ,"75201",US,"177-555-0100",1,2021-12-19,chris0
"1010189782",Signature Cycles,Main Office,"50 Kim Court",,Coronado,CA ,"92118",US,"724-555-0100",1,2019-10-13,chris0
"1010245296","Midwest Sport, Inc.",Main Office,"594 Tossing Way",,Detroit,MI ,"48226",US,"125-555-0100",1,2019-05-06,chris0
"1010261040",Marsh,Main Office,"7 B Way",,Woodburn,OR ,"97071",US,"139-555-0100",1,2020-02-08,chris0
-1010272565,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-05-22,chris0
"1010328741",Expert Bike Co,Main Office,"8892 Columbia River Ct.",,Santa Cruz,CA ,"95062",US,"340-555-0100",1,2021-10-18,chris0
"1010339126",Advanced Bicycles,Main Office,"7995 Edwards Ave.",,Lynnwood,WA ,"98036",US,"239-555-0100",1,2021-06-09,chris0
-1010389284,Greenwood Athletic Company,Main Office,"6441 Co Road",,Lemon Grove,AZ ,"85252",US,"959-555-0100",1,2022-04-14,chris0
"1010410442",Northern Bike Travel,Main Office,"3427 C Del Rio Ln",,Anacortes,WA ,"98221",US,"175-555-0100",1,2019-02-14,chris0
"1010474236",Advanced Bicycles,Main Office,"7995 Edwards Ave.",,Lynnwood,WA ,"98036",US,"239-555-0100",1,2021-03-21,chris0
-1010490371,Circuit Cycles,Main Office,"1 Mt. Dell Drive",,Portland,OR ,"97205",US,"526-555-0100",0,2018-09-03,chris0
-1010588910,Ready Rentals,Main Office,"35 Buckthorn Court",# 1,Kirkland,WA ,"98033",US,"198-555-0100",1,2019-06-27,chris0
"1010615809","Compete, Inc.",Main Office,"9491 Toyon Dr",,Dallas,TX ,"75201",US,"177-555-0100",1,2017-11-01,chris0
"1010620864","Compete, Inc.",Main Office,"9491 Toyon Dr",,Dallas,TX ,"75201",US,"177-555-0100",1,2021-01-28,chris0
-1010671632,Carlson Specialties,Main Office,"2313 B Southampton Rd",,Missoula,MT ,"59801",US,"384-555-0100",1,2018-06-15,chris0
"1010704331",Inline Accessories,Main Office,"5 Madrid",,Concord,CA ,"94519",US,"120-555-0100",1,2021-01-17,chris0
-1010758810,Expert Bike Co,Main Office,"8892 Columbia River Ct.",,Santa Cruz,CA ,"95062",US,"340-555-0100",1,2018-04-12,chris0
-1010769465,Northern Bike Travel,Main Office,"3427 C Del Rio Ln",,Anacortes,WA ,"98221",US,"175-555-0100",1,2017-09-24,chris0
"1010842264",Image Makers Bike Center,Main Office,"3195 RiverRock Dr.",,Burlingame,CA ,"94010",US,"110-555-0100",1,2020-03-18,chris0
"1010886653",Norstan Bike Hut,Main Office,"68 Filling Ave.",,Beaverton,OR ,"97005",US,"944-555-0100",1,2021-08-03,chris0
-1010908469,Beaumont Bikes,Main Office,"2472 Alexander Place",,West Covina,ID ,"83301",US,"306-555-0100",1,2021-11-22,chris0
"1010953180",Hybrid Bicycle Center,Main Office,"6959 Lakewood Court",,Daly City,CA ,"94015",US,"626-555-0100",1,2017-01-10,chris0
-1010953363,GMA Ski & Bike,Main Office,"50 Breck Court",,Bremerton,WA ,"98312",US,"686-555-0100",1,2018-08-11,chris0
-1010967164,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-02-23,chris0
"1010994375","Premier Sport, Inc.",Main Office,"7682 Fern Leaf Lane",,Boston,MA ,"02113",US,"537-555-0100",1,2022-04-25,chris0
"1011000468",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-06-28,chris0
"1011012630",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-07-05,chris0
-1011017729,Cruger Bike Company,Main Office,"67 Monetary Way",,Berkeley,CA ,"94704",US,"669-555-0100",1,2021-09-01,chris0
-101104300,Image Makers Bike Center,Main Office,"3195 RiverRock Dr.",,Burlingame,CA ,"94010",US,"110-555-0100",1,2019-02-16,chris0
"1011047783",Mitchell Sports,Main Office,"7562 Daylight Place",,Everett,WA ,"98201",US,"352-555-0100",1,2021-09-26,chris0
"1011088732",American Bicycles and Wheels,Main Office,"1667 Warren Street",,West Covina,CA ,"91791",US,"314-555-0100",1,2018-04-03,chris0
-1011205828,"Litware, Inc.",Main Office,"4405 Balboa Court",,Santa Cruz,CA ,"95062",US,"529-555-0100",1,2018-09-21,chris0
-1011242333,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-10-14,chris0
"1011258699",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-02-05,chris0
"1011262246",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-04-28,chris0
-1011286301,West Junction Cycles,Main Office,"7786 Olive St",,Olympia,WA ,"98501",US,"173-555-0100",1,2021-09-28,chris0
-1011300887,Electronic Bike Co.,Main Office,"8157 Tweed Lane",,Anacortes,WA ,"98221",US,"218-555-0100",1,2018-07-29,chris0
"1011447315",Bloomington Multisport,Main Office,"218 Fall Creek Road",,West Covina,CA ,"91791",US,"172-555-0100",1,2021-03-09,chris0
"1011506689",West Junction Cycles,Main Office,"7786 Olive St",,Olympia,WA ,"98501",US,"173-555-0100",1,2019-10-10,chris0
"1011525042",Jeff's Sporting Goods,Main Office,"31 Bridgeview St",,Glendale,CA ,"91203",US,"288-555-0100",1,2018-10-10,chris0
-1011549845,Business Equipment Center,Main Office,"6061 St. Paul Way",,Everett,MT ,"98201",US,"183-555-0100",1,2017-02-12,chris0
"1011564621","Compete Enterprises, Inc",Main Office,"50 Via Del Sol",,Lynnwood,WA ,"98036",US,"321-555-0100",1,2022-06-08,chris0
-1011603779,Varsity Sport Co.,Main Office,"81 Ana Mile",,Spokane,WA ,"99202",US,"668-555-0100",1,2020-04-27,chris0
"1011636005",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-04-16,chris0
"1011682185",Touring Equipment Center,Main Office,"3681 South St.",,St. Louis,MO ,"63103",US,"124-555-0100",1,2017-03-25,chris0
-1011693652,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2022-05-08,chris0
-1011732525,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-10-31,chris0
"1011782253",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-10-19,chris0
"1011816071","Proseware, Inc.",Main Office,"50 Big Canyon Road",,Lebanon,OR ,"97355",US,"113-555-0100",0,2018-12-21,chris0
-1011851749,Bergeron Off-Roads,Main Office,"9830 May Way",,Mill Valley,MT ,"59715",US,"889-555-0100",1,2021-05-24,chris0
-1011886603,Signature Cycles,Main Office,"50 Kim Court",,Coronado,CA ,"92118",US,"724-555-0100",1,2018-05-28,chris0
-1011939661,First National Sport Co.,Main Office,"8127 Otter Dr.",,Boise,ID ,"83702",US,"923-555-0100",1,2020-08-27,chris0
"1012017609",Jackson Authority,Main Office,"32 East 87th Street",,Long Beach,CA ,"90802",US,"574-555-0100",1,2017-02-11,chris0
"1012063444",Magic Cycles,Main Office,"24 Bohon Circle",,Burlingame,CA ,"94010",US,"476-555-0100",1,2017-09-30,chris0
-1012165535,"Custom Frames, Inc.",Main Office,"419 River Ash Court",#9,Lakewood,MO ,"63301",US,"194-555-0100",1,2017-05-07,chris0
-1012355764,GMA Ski & Bike,Main Office,"50 Breck Court",,Bremerton,WA ,"98312",US,"686-555-0100",1,2020-02-17,chris0
"1012431877",Sport Fan Co.,Main Office,"80 Edward Ave",,Burien,WA ,"98168",US,"665-555-0100",1,2019-01-23,chris0
"101245437",Marsh,Main Office,"7 B Way",,Woodburn,OR ,"97071",US,"139-555-0100",1,2018-12-31,chris0
"101256599",Victory Bikes,Main Office,"3459 Tri-state Ave",,Issaquah,WA ,"98027",US,"193-555-0100",1,2019-11-21,chris0
-1012624867,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-09-13,chris0
"1012633861",Federal Sport,Main Office,"2909 Toyon Dr.",,Burlingame,CA ,"94010",US,"803-555-0100",1,2022-01-19,chris0
-1012676531,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-01-17,chris0
-1012700067,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-06-19,chris0
"1012740431",Continental Pro Cycles,Main Office,"2 Lion Circle",,Long Beach,CA ,"90802",US,"718-555-0100",1,2019-02-11,chris0
"1012757724",American Bicycles and Wheels,Main Office,"1667 Warren Street",,West Covina,CA ,"91791",US,"314-555-0100",1,2022-02-23,chris0
"1012776176",Circuit Cycles,Main Office,"1 Mt. Dell Drive",,Portland,OR ,"97205",US,"526-555-0100",0,2017-05-13,chris0
-1012788308,Norstan Bike Hut,Main Office,"68 Filling Ave.",,Beaverton,OR ,"97005",US,"944-555-0100",1,2018-10-27,chris0
"1012795577",Varsity Sport Co.,Main Office,"81 Ana Mile",,Spokane,WA ,"99202",US,"668-555-0100",1,2020-03-03,chris0
-1012863382,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-04-24,chris0
"1012926467",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-02-14,chris0
"10129711",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-02-17,chris0
-1012979899,Chicago City Saddles,Main Office,"3 Gehringer Drive",,Daly City,CA ,"94015",US,"329-555-0100",1,2021-12-03,chris0
"1012993779",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-01-15,chris0
"1012995035",Business Equipment Center,Main Office,"6061 St. Paul Way",,Everett,MT ,"98201",US,"183-555-0100",1,2017-04-29,chris0
"101302323",Fitness Association,Main Office,"8629 Pepper Place",,Bellevue,WA ,"98004",US,"113-555-0100",1,2019-04-15,chris0
-101302987,International,Main Office,"683 Larch Ct.",,Salt Lake City,UT ,"84101",US,"432-555-0100",1,2017-07-28,chris0
"1013079886","Compete Enterprises, Inc",Main Office,"50 Via Del Sol",,Lynnwood,WA ,"98036",US,"321-555-0100",1,2021-09-08,chris0
"1013104320","Custom Frames, Inc.",Main Office,"419 River Ash Court",#9,Lakewood,MO ,"63301",US,"194-555-0100",1,2018-06-26,chris0
"1013104456",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-07-03,chris0
-1013143309,"Compete Enterprises, Inc",Main Office,"50 Via Del Sol",,Lynnwood,WA ,"98036",US,"321-555-0100",1,2022-06-06,chris0
-1013150307,Anderson's Custom Bikes,Main Office,"9 Guadalupe Dr.",,Burbank,CA ,"91502",US,"232-555-0100",1,2022-04-25,chris0
"1013155718","Custom Frames, Inc.",Main Office,"419 River Ash Court",#9,Lakewood,MO ,"63301",US,"194-555-0100",1,2022-05-12,chris0
"1013165545",Advanced Bicycles,Main Office,"7995 Edwards Ave.",,Lynnwood,WA ,"98036",US,"239-555-0100",1,2018-06-02,chris0
-1013167383,Mountain Works,Main Office,"8 Rogers Ave.",,Everett,WA ,"98201",US,"961-555-0100",1,2019-07-24,chris0
-1013205667,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-05-06,chris0
"1013289784",Norstan Bike Hut,Main Office,"68 Filling Ave.",,Beaverton,OR ,"97005",US,"944-555-0100",1,2017-05-19,chris0
"1013332395",G & K Bicycle Corp.,Main Office,"8981 Carmel Drive",,W. Linn,NV ,"89701",US,"235-555-0100",1,2018-06-21,chris0
-101337043,Team Athletic Co.,Main Office,"581 Roundtree Place",,Spokane,WA ,"99202",US,"800-555-0100",1,2020-02-13,chris0
"1013380877",Chicago City Saddles,Main Office,"3 Gehringer Drive",,Daly City,CA ,"94015",US,"329-555-0100",1,2018-07-14,chris0
"1013397126",International Bicycles,Main Office,"20 Rambling Rose Ave.",# 103,West Covina,CA ,"91791",US,"176-555-0100",1,2017-06-12,chris0
"1013402611",Mitchell Sports,Main Office,"7562 Daylight Place",,Everett,WA ,"98201",US,"352-555-0100",1,2021-11-22,chris0
"1013438304",Australia Bike Retailer,Main Office,"28 San Marino Ct.",,Bellingham,WA ,"98225",US,"816-555-0100",1,2020-09-15,chris0
-1013445318,Merit Bikes,Main Office,"7 Mayda Way",,Bremerton,WA ,"98312",US,"330-555-0100",1,2020-09-16,chris0
-101347407,Northern Bike Travel,Main Office,"3427 C Del Rio Ln",,Anacortes,WA ,"98221",US,"175-555-0100",1,2019-02-10,chris0
-1013485474,Recreation Place,Main Office,"207 Concerto Circle",,Salem,OR ,"97301",US,"991-555-0100",1,2018-03-10,chris0
-1013504907,Australia Bike Retailer,Main Office,"28 San Marino Ct.",,Bellingham,WA ,"98225",US,"816-555-0100",1,2019-08-07,chris0
"101361295",Varsity Sport Co.,Main Office,"81 Ana Mile",,Spokane,WA ,"99202",US,"668-555-0100",1,2019-03-22,chris0
"1013614912",Jackson Authority,Main Office,"32 East 87th Street",,Long Beach,CA ,"90802",US,"574-555-0100",1,2019-02-17,chris0
-1013693079,Advanced Bicycles,Main Office,"7995 Edwards Ave.",,Lynnwood,WA ,"98036",US,"239-555-0100",1,2018-01-23,chris0
"1013869464",Magic Cycles,Main Office,"24 Bohon Circle",,Burlingame,CA ,"94010",US,"476-555-0100",1,2020-07-13,chris0
-1013882085,Wide World Importers,Main Office,"50 Edward Ave",,Concord,CA ,"94519",US,"207-555-0100",1,2021-08-03,chris0
-1013897582,Marsh,Main Office,"7 B Way",,Woodburn,OR ,"97071",US,"139-555-0100",1,2020-04-22,chris0
"1013993738",Merit Bikes,Main Office,"7 Mayda Way",,Bremerton,WA ,"98312",US,"330-555-0100",1,2019-04-03,chris0
-1013997751,Mitchell Sports,Main Office,"7562 Daylight Place",,Everett,WA ,"98201",US,"352-555-0100",1,2021-02-04,chris0
"101405227",Ready Rentals,Main Office,"35 Buckthorn Court",# 1,Kirkland,WA ,"98033",US,"198-555-0100",1,2019-04-07,chris0
-1014054798,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-07-31,chris0
"101418098",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-04-13,chris0
"1014206222",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-07-25,chris0
-1014209371,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-03-22,chris0
"1014213470",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-08-27,chris0
"101421782",Continental Pro Cycles,Main Office,"2 Lion Circle",,Long Beach,CA ,"90802",US,"718-555-0100",1,2020-10-11,chris0
"1014281779",Expert Bike Co,Main Office,"8892 Columbia River Ct.",,Santa Cruz,CA ,"95062",US,"340-555-0100",1,2019-04-22,chris0
-101441329,International,Main Office,"683 Larch Ct.",,Salt Lake City,UT ,"84101",US,"432-555-0100",1,2018-08-29,chris0
"1014457634",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-06-26,chris0
"1014497177",Sports House,Main Office,"2014 Delta Road",,Burien,WA ,"98168",US,"55-2555-0100",1,2020-12-29,chris0
"1014499037",Australia Bike Retailer,Main Office,"28 San Marino Ct.",,Bellingham,WA ,"98225",US,"816-555-0100",1,2019-03-26,chris0
-1014557187,"Proseware, Inc.",Main Office,"50 Big Canyon Road",,Lebanon,OR ,"97355",US,"113-555-0100",0,2017-01-29,chris0
-101459291,Norstan Bike Hut,Main Office,"68 Filling Ave.",,Beaverton,OR ,"97005",US,"944-555-0100",1,2017-10-03,chris0
"1014614366","Litware, Inc.",Main Office,"4405 Balboa Court",,Santa Cruz,CA ,"95062",US,"529-555-0100",1,2018-08-16,chris0
